Rooms,Price,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname,Suburb,zipcode,airbnb_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean
1,900000.0,1.0,1.0,160.0,,1930.0,Southern Metropolitan,Windsor,3181.0,145.75757575757575,908.1212121212121,3327.242424242424
1,350000.0,1.0,0.0,0.0,48.0,1975.0,Southern Metropolitan,Windsor,3181.0,145.75757575757575,908.1212121212121,3327.242424242424
2,450000.0,1.0,1.0,0.0,50.0,1960.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
2,490000.0,1.0,0.0,601.0,,,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
1,440000.0,1.0,0.0,0.0,,1940.0,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
3,1750000.0,1.0,1.0,160.0,,1870.0,Northern Metropolitan,West Melbourne,3003.0,130.0,743.8571428571429,2690.8571428571427
2,1013000.0,2.0,1.0,0.0,130.0,2010.0,Northern Metropolitan,West Melbourne,3003.0,130.0,743.8571428571429,2690.8571428571427
3,1171000.0,2.0,1.0,650.0,,,Northern Metropolitan,West Melbourne,3003.0,130.0,743.8571428571429,2690.8571428571427
2,1053000.0,1.0,0.0,147.0,,1880.0,Northern Metropolitan,West Melbourne,3003.0,130.0,743.8571428571429,2690.8571428571427
1,295000.0,1.0,1.0,0.0,,2013.0,Northern Metropolitan,West Melbourne,3003.0,130.0,743.8571428571429,2690.8571428571427
2,360000.0,1.0,1.0,0.0,51.0,2010.0,Western Metropolitan,Travancore,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
2,1535000.0,1.0,0.0,171.0,,1900.0,Southern Metropolitan,Albert Park,3206.0,177.47058823529412,1066.5294117647059,3750.9411764705883
4,2345000.0,2.0,2.0,803.0,,,Northern Metropolitan,Alphington,3078.0,128.28571428571428,650.7142857142857,2338.714285714286
5,5200000.0,3.0,3.0,761.0,,,Southern Metropolitan,Armadale,3143.0,127.125,865.125,3313.125
3,1365000.0,1.0,1.0,776.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1045000.0,1.0,1.0,401.0,114.0,1970.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,2650000.0,2.0,2.0,645.0,219.0,1910.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
1,380000.0,1.0,1.0,1993.0,46.0,2000.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
5,3250000.0,3.0,2.0,835.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
2,692000.0,1.0,1.0,0.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,1305000.0,1.0,0.0,315.0,,,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
3,1100000.0,1.0,1.0,322.0,,,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
2,573000.0,1.0,1.0,0.0,,1970.0,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
2,677000.0,1.0,1.0,131.0,76.0,1975.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
2,670000.0,1.0,1.0,0.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
3,1320000.0,2.0,2.0,227.0,223.0,2006.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
1,350000.0,1.0,1.0,0.0,30.6,1970.0,Northern Metropolitan,Carlton,3053.0,145.37142857142857,927.0285714285715,3271.1714285714284
2,620000.0,2.0,1.0,0.0,,2013.0,Northern Metropolitan,Carlton,3053.0,145.37142857142857,927.0285714285715,3271.1714285714284
3,1760000.0,2.0,2.0,151.0,,,Northern Metropolitan,Carlton,3053.0,145.37142857142857,927.0285714285715,3271.1714285714284
2,1091500.0,2.0,1.0,225.0,,,Southern Metropolitan,Caulfield South,3162.0,184.58333333333334,1237.1666666666667,4314.416666666667
3,1030000.0,2.0,2.0,538.0,,1995.0,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
2,900000.0,1.0,1.0,350.0,100.0,1920.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
4,922000.0,2.0,2.0,463.0,80.0,1960.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,1077000.0,1.0,2.0,512.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,805000.0,2.0,2.0,296.0,,,Northern Metropolitan,Coburg North,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,1550000.0,2.0,0.0,478.0,,,Northern Metropolitan,Fairfield,3078.0,128.28571428571428,650.7142857142857,2338.714285714286
2,1350000.0,1.0,1.0,184.0,79.0,1900.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1852000.0,2.0,1.0,138.0,125.0,1900.0,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1100000.0,1.0,0.0,139.0,,,Northern Metropolitan,Fitzroy North,3068.0,126.68571428571428,769.1428571428571,2863.6
1,170000.0,1.0,0.0,30.0,26.0,2013.0,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,640000.0,2.0,1.0,368.0,,,South-Eastern Metropolitan,Frankston,3199.0,166.21052631578948,851.8947368421053,3041.0
3,755000.0,1.0,2.0,786.0,174.0,1960.0,South-Eastern Metropolitan,Frankston South,3199.0,166.21052631578948,851.8947368421053,3041.0
3,1210000.0,2.0,2.0,9838.0,152.0,2010.0,Southern Metropolitan,Hampton,3188.0,205.125,1310.75,4656.375
3,1140000.0,1.0,2.0,1469.0,204.0,,Southern Metropolitan,Hampton East,3188.0,205.125,1310.75,4656.375
1,395000.0,1.0,1.0,910.0,,,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
3,1000000.0,1.0,1.0,1079.0,90.0,1940.0,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
2,450000.0,1.0,1.0,2338.0,,,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
4,2900000.0,1.0,3.0,636.0,156.0,1890.0,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
2,450000.0,1.0,1.0,1540.0,71.0,1965.0,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
3,650000.0,2.0,4.0,724.0,156.6,2009.0,Northern Victoria,Healesville,3777.0,212.4375,1144.8125,3802.1875
3,967000.0,2.0,2.0,0.0,120.0,1999.0,Northern Metropolitan,Kensington,3031.0,102.4,567.3,1942.5
2,850000.0,1.0,0.0,133.0,,,Northern Metropolitan,Kensington,3031.0,102.4,567.3,1942.5
1,500000.0,1.0,0.0,142.0,,,Northern Metropolitan,Kensington,3031.0,102.4,567.3,1942.5
2,535000.0,1.0,1.0,0.0,70.0,2011.0,Northern Metropolitan,Kensington,3031.0,102.4,567.3,1942.5
3,2110000.0,1.0,2.0,627.0,,,Southern Metropolitan,Malvern East,3145.0,46.9,332.5,980.0
3,1050000.0,2.0,1.0,563.0,,,Western Metropolitan,Maribyrnong,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
3,1205000.0,2.0,2.0,402.0,143.0,1960.0,Eastern Metropolitan,Mount Waverley,3149.0,67.0,422.1666666666667,1588.5
4,1720000.0,2.0,3.0,741.0,,,Eastern Metropolitan,Mount Waverley,3149.0,67.0,422.1666666666667,1588.5
5,1600000.0,3.0,3.0,728.0,,,Eastern Metropolitan,Mount Waverley,3149.0,67.0,422.1666666666667,1588.5
3,944000.0,1.0,1.0,446.0,,,Eastern Metropolitan,Mount Waverley,3149.0,67.0,422.1666666666667,1588.5
3,1385000.0,1.0,2.0,807.0,167.0,1970.0,Eastern Metropolitan,Mount Waverley,3149.0,67.0,422.1666666666667,1588.5
3,2000000.0,1.0,2.0,1028.0,181.0,1965.0,Eastern Metropolitan,Mount Waverley,3149.0,67.0,422.1666666666667,1588.5
2,550000.0,1.0,0.0,4563.0,,,Northern Metropolitan,North Melbourne,3051.0,126.68,768.68,2878.16
2,962000.0,1.0,0.0,91.0,2.0,,Northern Metropolitan,North Melbourne,3051.0,126.68,768.68,2878.16
2,936000.0,1.0,0.0,0.0,,,Northern Metropolitan,North Melbourne,3051.0,126.68,768.68,2878.16
4,1900000.0,2.0,2.0,313.0,,,Northern Metropolitan,Northcote,3070.0,104.96428571428571,683.2142857142857,2473.25
3,1605000.0,1.0,0.0,507.0,,,Northern Metropolitan,Northcote,3070.0,104.96428571428571,683.2142857142857,2473.25
3,1415000.0,1.0,1.0,366.0,,,Northern Metropolitan,Northcote,3070.0,104.96428571428571,683.2142857142857,2473.25
2,390000.0,1.0,1.0,0.0,,,Northern Metropolitan,Northcote,3070.0,104.96428571428571,683.2142857142857,2473.25
1,454000.0,1.0,1.0,1006.0,51.0,2010.0,Southern Metropolitan,Ormond,3204.0,139.0,757.5714285714286,2936.0
2,562000.0,1.0,1.0,0.0,88.0,1970.0,Southern Metropolitan,Ormond,3204.0,139.0,757.5714285714286,2936.0
5,660000.0,2.0,2.0,571.0,227.6,2011.0,Western Metropolitan,Point Cook,3030.0,78.93333333333334,606.0,2224.6
3,1631000.0,2.0,2.0,0.0,,,Southern Metropolitan,Port Melbourne,3207.0,220.59259259259258,1356.4444444444443,4786.333333333333
3,1665000.0,3.0,2.0,121.0,,,Southern Metropolitan,Port Melbourne,3207.0,220.59259259259258,1356.4444444444443,4786.333333333333
4,2450000.0,3.0,2.0,210.0,210.0,2010.0,Southern Metropolitan,Port Melbourne,3207.0,220.59259259259258,1356.4444444444443,4786.333333333333
1,399000.0,1.0,0.0,0.0,,,Southern Metropolitan,Prahran,3181.0,145.75757575757575,908.1212121212121,3327.242424242424
2,1240000.0,1.0,1.0,0.0,,,Southern Metropolitan,Prahran,3181.0,145.75757575757575,908.1212121212121,3327.242424242424
3,840000.0,1.0,4.0,614.0,120.0,1960.0,Northern Metropolitan,Reservoir,3073.0,66.0,394.875,1459.625
2,560000.0,1.0,1.0,198.0,,,Northern Metropolitan,Reservoir,3073.0,66.0,394.875,1459.625
4,900000.0,1.0,2.0,836.0,,,Northern Metropolitan,Reservoir,3073.0,66.0,394.875,1459.625
4,902000.0,2.0,3.0,700.0,,,Northern Metropolitan,Reservoir,3073.0,66.0,394.875,1459.625
3,825000.0,2.0,5.0,537.0,,,Northern Metropolitan,Reservoir,3073.0,66.0,394.875,1459.625
2,668500.0,2.0,1.0,138.0,104.63,2014.0,Northern Metropolitan,Reservoir,3073.0,66.0,394.875,1459.625
2,1165000.0,1.0,1.0,149.0,,,Northern Metropolitan,Richmond,3121.0,163.25,1105.375,3771.90625
2,890500.0,2.0,2.0,180.0,123.0,1940.0,Northern Metropolitan,Richmond,3121.0,163.25,1105.375,3771.90625
2,1442000.0,2.0,1.0,163.0,,,Northern Metropolitan,Richmond,3121.0,163.25,1105.375,3771.90625
2,643500.0,1.0,1.0,0.0,67.0,1970.0,Southern Metropolitan,Sandringham,3191.0,205.0,1299.5714285714287,4375.857142857143
3,572000.0,2.0,2.0,264.0,127.0,2002.0,South-Eastern Metropolitan,Seaford,3198.0,109.44444444444444,638.4444444444445,2210.3333333333335
2,750000.0,1.0,1.0,104.0,,,Western Metropolitan,Seddon,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,850000.0,1.0,1.0,152.0,91.0,1910.0,Western Metropolitan,Seddon,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
2,857000.0,2.0,2.0,0.0,,2000.0,Southern Metropolitan,South Yarra,3141.0,140.59550561797752,1023.943820224719,3416.887640449438
2,1160000.0,1.0,0.0,140.0,,,Southern Metropolitan,South Yarra,3141.0,140.59550561797752,1023.943820224719,3416.887640449438
3,1235000.0,2.0,1.0,0.0,120.0,,Southern Metropolitan,South Yarra,3141.0,140.59550561797752,1023.943820224719,3416.887640449438
1,350000.0,1.0,1.0,0.0,41.0,2005.0,Southern Metropolitan,St Kilda,3182.0,141.75172413793103,995.2068965517242,3873.6758620689657
2,525000.0,1.0,1.0,0.0,60.0,1970.0,Southern Metropolitan,St Kilda,3182.0,141.75172413793103,995.2068965517242,3873.6758620689657
1,517500.0,1.0,0.0,980.0,74.0,1920.0,Southern Metropolitan,St Kilda,3182.0,141.75172413793103,995.2068965517242,3873.6758620689657
2,365000.0,1.0,1.0,881.0,49.0,1993.0,Southern Metropolitan,St Kilda,3182.0,141.75172413793103,995.2068965517242,3873.6758620689657
2,460000.0,1.0,1.0,0.0,,,Southern Metropolitan,St Kilda,3182.0,141.75172413793103,995.2068965517242,3873.6758620689657
4,2070000.0,3.0,2.0,530.0,251.0,2016.0,Northern Metropolitan,Thornbury,3071.0,117.70588235294117,693.8235294117648,2578.5882352941176
6,2800000.0,2.0,2.0,581.0,,,Southern Metropolitan,Toorak,3142.0,165.8181818181818,1232.1818181818182,4614.727272727273
3,510000.0,2.0,2.0,658.0,125.0,1984.0,Western Metropolitan,Werribee,3030.0,78.93333333333334,606.0,2224.6
4,645000.0,2.0,2.0,702.0,,,Western Metropolitan,Werribee,3030.0,78.93333333333334,606.0,2224.6
3,427000.0,1.0,2.0,637.0,,,Western Metropolitan,Werribee,3030.0,78.93333333333334,606.0,2224.6
4,1000000.0,2.0,2.0,438.0,,,Western Metropolitan,Yarraville,3013.0,154.9090909090909,889.0909090909091,2966.090909090909
3,1240000.0,3.0,6.0,668.0,,1990.0,Western Metropolitan,Yarraville,3013.0,154.9090909090909,889.0909090909091,2966.090909090909
3,1115000.0,1.0,2.0,446.0,115.0,,Western Metropolitan,Yarraville,3013.0,154.9090909090909,889.0909090909091,2966.090909090909
2,2905000.0,1.0,1.0,254.0,,,Southern Metropolitan,Albert Park,3206.0,177.47058823529412,1066.5294117647059,3750.9411764705883
2,1380000.0,1.0,1.0,164.0,,,Southern Metropolitan,Albert Park,3206.0,177.47058823529412,1066.5294117647059,3750.9411764705883
3,2500000.0,2.0,1.0,165.0,148.5,1890.0,Southern Metropolitan,Albert Park,3206.0,177.47058823529412,1066.5294117647059,3750.9411764705883
3,2120000.0,1.0,2.0,225.0,,,Southern Metropolitan,Albert Park,3206.0,177.47058823529412,1066.5294117647059,3750.9411764705883
2,2015000.0,1.0,2.0,178.0,,,Southern Metropolitan,Albert Park,3206.0,177.47058823529412,1066.5294117647059,3750.9411764705883
4,2220000.0,2.0,3.0,580.0,184.0,1930.0,Northern Metropolitan,Alphington,3078.0,128.28571428571428,650.7142857142857,2338.714285714286
2,700500.0,1.0,1.0,0.0,,,Southern Metropolitan,Armadale,3143.0,127.125,865.125,3313.125
3,2385000.0,1.0,0.0,256.0,130.0,1910.0,Southern Metropolitan,Armadale,3143.0,127.125,865.125,3313.125
3,1500000.0,3.0,1.0,382.0,218.0,2008.0,Western Metropolitan,Ascot Vale,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
1,290000.0,1.0,1.0,880.0,,,Southern Metropolitan,Balaclava,3183.0,160.03333333333333,735.2,2725.8
4,1600000.0,2.0,2.0,604.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1200000.0,2.0,2.0,293.0,226.0,2012.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1695000.0,3.0,4.0,696.0,215.0,1950.0,Eastern Metropolitan,Blackburn,3130.0,84.57142857142857,553.4285714285714,2147.1428571428573
4,990000.0,2.0,1.0,296.0,,1950.0,Eastern Metropolitan,Blackburn North,3130.0,84.57142857142857,553.4285714285714,2147.1428571428573
3,1336000.0,2.0,1.0,249.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
2,1400000.0,2.0,2.0,0.0,104.0,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,1175000.0,1.0,3.0,284.0,120.0,1970.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,1935000.0,2.0,1.0,385.0,161.0,1940.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,1950000.0,1.0,2.0,632.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
4,2250000.0,2.0,1.0,512.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,897000.0,1.0,1.0,164.0,,1970.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,1590000.0,2.0,1.0,322.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,1435000.0,2.0,0.0,251.0,108.0,1890.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,1315000.0,1.0,1.0,234.0,106.0,1910.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,730000.0,1.0,1.0,134.0,,1970.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,700000.0,1.0,1.0,61.0,112.0,2007.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,1900000.0,2.0,3.0,372.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,920000.0,1.0,1.0,240.0,109.0,1995.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,765000.0,2.0,1.0,77.0,88.0,2007.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
4,1400000.0,1.0,2.0,678.0,177.0,1900.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,740000.0,1.0,0.0,0.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,570000.0,1.0,1.0,0.0,,1980.0,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,1105000.0,1.0,2.0,173.0,79.0,1890.0,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
3,1200000.0,1.0,1.0,473.0,,,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
4,1325000.0,1.0,0.0,465.0,,,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
4,3050000.0,2.0,2.0,984.0,,1930.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
3,1171000.0,2.0,2.0,350.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
2,1501000.0,1.0,0.0,152.0,,,Northern Metropolitan,Carlton North,3054.0,89.125,474.75,1752.25
3,1570000.0,2.0,2.0,602.0,180.0,1970.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
3,1275000.0,2.0,2.0,750.0,132.0,1984.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
3,1435000.0,2.0,2.0,430.0,161.0,1938.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
4,1455000.0,2.0,2.0,608.0,,,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
2,620000.0,1.0,2.0,158.0,,1970.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
2,650000.0,2.0,1.0,0.0,99.0,2010.0,Southern Metropolitan,Caulfield,3162.0,184.58333333333334,1237.1666666666667,4314.416666666667
2,350000.0,0.0,0.0,0.0,,,Southern Metropolitan,Caulfield East,3145.0,46.9,332.5,980.0
1,350000.0,1.0,1.0,0.0,53.3,1960.0,Southern Metropolitan,Caulfield North,3161.0,185.6,930.1,3412.8
2,665000.0,1.0,1.0,0.0,93.0,1970.0,Southern Metropolitan,Caulfield North,3161.0,185.6,930.1,3412.8
3,1300000.0,1.0,2.0,725.0,119.0,1970.0,South-Eastern Metropolitan,Clayton,3168.0,59.0,338.0,1230.9166666666667
2,700000.0,2.0,1.0,533.0,,,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
3,880000.0,2.0,1.0,229.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
4,1525000.0,2.0,2.0,604.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,690000.0,1.0,1.0,64.0,109.0,2011.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
2,960000.0,1.0,3.0,398.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,1600000.0,2.0,2.0,737.0,169.0,1930.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,1157000.0,1.0,1.0,480.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
2,867000.0,1.0,1.0,208.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,690000.0,1.0,2.0,479.0,115.0,1980.0,Northern Metropolitan,Coburg North,3058.0,185.25,1091.5833333333333,3624.1666666666665
4,850000.0,2.0,2.0,300.0,157.9351,,Northern Metropolitan,Coburg North,3058.0,185.25,1091.5833333333333,3624.1666666666665
2,700000.0,1.0,1.0,303.0,,,Northern Metropolitan,Coburg North,3058.0,185.25,1091.5833333333333,3624.1666666666665
2,561000.0,2.0,2.0,3701.0,,2005.0,Northern Metropolitan,Collingwood,3066.0,126.0,865.8461538461538,3087.230769230769
2,1025000.0,2.0,1.0,108.0,162.0,2005.0,Northern Metropolitan,Collingwood,3066.0,126.0,865.8461538461538,3087.230769230769
2,716000.0,1.0,1.0,0.0,,1970.0,Southern Metropolitan,Elsternwick,3185.0,140.27777777777777,879.5555555555555,3094.3333333333335
2,975000.0,1.0,1.0,1764.0,106.0,1970.0,Southern Metropolitan,Elsternwick,3185.0,140.27777777777777,879.5555555555555,3094.3333333333335
2,480000.0,1.0,1.0,1210.0,65.0,1968.0,Southern Metropolitan,Elwood,3184.0,183.21951219512195,1110.9512195121952,3681.0731707317073
2,696750.0,1.0,1.0,0.0,83.0,1930.0,Southern Metropolitan,Elwood,3184.0,183.21951219512195,1110.9512195121952,3681.0731707317073
1,420000.0,1.0,1.0,1192.0,45.0,2009.0,Southern Metropolitan,Elwood,3184.0,183.21951219512195,1110.9512195121952,3681.0731707317073
2,695500.0,1.0,1.0,887.0,76.0,1973.0,Southern Metropolitan,Elwood,3184.0,183.21951219512195,1110.9512195121952,3681.0731707317073
3,1200000.0,1.0,2.0,440.0,,,Northern Metropolitan,Fairfield,3078.0,128.28571428571428,650.7142857142857,2338.714285714286
4,1290000.0,2.0,0.0,202.0,,,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
4,2268000.0,2.0,2.0,616.0,,1888.0,Northern Metropolitan,Flemington,3031.0,102.4,567.3,1942.5
2,270000.0,1.0,1.0,0.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,605000.0,1.0,2.0,4096.0,,,Western Metropolitan,Footscray,3011.0,81.52941176470588,456.2352941176471,1555.4705882352941
3,700000.0,1.0,2.0,593.0,102.0,1960.0,South-Eastern Metropolitan,Frankston,3199.0,166.21052631578948,851.8947368421053,3041.0
4,1750000.0,1.0,2.0,655.0,161.0,1970.0,Eastern Metropolitan,Glen Waverley,3150.0,82.72222222222223,522.0555555555555,1901.611111111111
2,1100000.0,1.0,1.0,258.0,106.0,1980.0,Eastern Metropolitan,Glen Waverley,3150.0,82.72222222222223,522.0555555555555,1901.611111111111
3,690000.0,1.0,1.0,1396.0,95.88,1965.0,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
2,1022000.0,1.0,1.0,2267.0,104.0,1930.0,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
5,5510000.0,2.0,5.0,820.0,300.0,1971.0,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
4,3335000.0,2.0,2.0,371.0,276.0,1890.0,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
1,560000.0,1.0,1.0,0.0,47.0,1970.0,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
3,970000.0,2.0,2.0,0.0,,,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
2,1790000.0,2.0,2.0,460.0,,1958.0,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
2,805000.0,1.0,1.0,0.0,84.0,1965.0,Southern Metropolitan,Hawthorn,3122.0,401.5,2440.9,8158.9
3,1875000.0,2.0,1.0,282.0,141.0,1890.0,Southern Metropolitan,Hawthorn East,3123.0,304.75,1687.875,6069.0
4,2320000.0,2.0,2.0,528.0,199.0,1980.0,Southern Metropolitan,Hawthorn East,3123.0,304.75,1687.875,6069.0
3,1465000.0,2.0,2.0,265.0,177.0,2010.0,Southern Metropolitan,Hawthorn East,3123.0,304.75,1687.875,6069.0
3,855000.0,2.0,1.0,68.0,,,Northern Metropolitan,Kensington,3031.0,102.4,567.3,1942.5
2,990000.0,1.0,0.0,165.0,105.7,1930.0,Northern Metropolitan,Kensington,3031.0,102.4,567.3,1942.5
3,2265000.0,2.0,2.0,531.0,,,Southern Metropolitan,Malvern East,3145.0,46.9,332.5,980.0
3,1780000.0,2.0,2.0,580.0,146.0,1930.0,Southern Metropolitan,Malvern East,3145.0,46.9,332.5,980.0
2,585000.0,2.0,2.0,37000.0,90.0,2004.0,Western Metropolitan,Maribyrnong,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
4,1085000.0,2.0,2.0,238.0,221.3,2007.0,Western Metropolitan,Maribyrnong,3032.0,81.16666666666667,441.6666666666667,1677.9166666666667
4,1680000.0,2.0,2.0,568.0,,,Southern Metropolitan,McKinnon,3204.0,139.0,757.5714285714286,2936.0
3,2010000.0,1.0,0.0,207.0,128.0,1890.0,Southern Metropolitan,Middle Park,3206.0,177.47058823529412,1066.5294117647059,3750.9411764705883
6,5600000.0,4.0,2.0,472.0,328.0,1915.0,Southern Metropolitan,Middle Park,3206.0,177.47058823529412,1066.5294117647059,3750.9411764705883
3,1850000.0,2.0,1.0,321.0,,,Southern Metropolitan,Middle Park,3206.0,177.47058823529412,1066.5294117647059,3750.9411764705883
2,720000.0,1.0,1.0,198.0,,,Eastern Metropolitan,Mount Waverley,3149.0,67.0,422.1666666666667,1588.5
2,572000.0,1.0,1.0,173.0,,1970.0,Eastern Metropolitan,Mount Waverley,3149.0,67.0,422.1666666666667,1588.5
3,1640000.0,1.0,2.0,911.0,,,Eastern Metropolitan,Mount Waverley,3149.0,67.0,422.1666666666667,1588.5
3,1011000.0,2.0,2.0,297.0,135.0,2001.0,Eastern Metropolitan,Mount Waverley,3149.0,67.0,422.1666666666667,1588.5
5,1450000.0,2.0,2.0,728.0,,,Eastern Metropolitan,Mount Waverley,3149.0,67.0,422.1666666666667,1588.5
3,1256000.0,2.0,2.0,335.0,,,Southern Metropolitan,Murrumbeena,3163.0,101.6,567.0,1984.2666666666667
